fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,sol,siteAQ
2015-02-06,8416,VALÈNCIA,VALENCIA,11,7.0,0.0,2.5,11.5,8.7,es1970a
2015-02-07,8416,VALÈNCIA,VALENCIA,11,6.5,0.0,4.0,9.0,0.0,es1970a
2015-02-08,8416,VALÈNCIA,VALENCIA,11,9.4,0.0,2.4,16.3,9.5,es1970a
2015-02-09,8416,VALÈNCIA,VALENCIA,11,8.8,0.0,3.2,14.4,6.5,es1970a
2015-02-10,8416,VALÈNCIA,VALENCIA,11,10.5,0.0,6.0,15.0,6.7,es1970a
2015-02-11,8416,VALÈNCIA,VALENCIA,11,11.5,0.0,9.0,14.0,1.1,es1970a
2015-02-12,8416,VALÈNCIA,VALENCIA,11,11.4,2.2,9.7,13.0,0.0,es1970a
2015-02-13,8416,VALÈNCIA,VALENCIA,11,13.6,0.0,7.3,19.8,8.2,es1970a
2015-02-14,8416,VALÈNCIA,VALENCIA,11,13.9,0.0,9.6,18.2,3.7,es1970a
2015-02-15,8416,VALÈNCIA,VALENCIA,11,17.5,0.0,12.6,22.4,4.7,es1970a
2015-02-16,8416,VALÈNCIA,VALENCIA,11,15.9,1.4,10.6,21.2,7.4,es1970a
2015-02-17,8416,VALÈNCIA,VALENCIA,11,12.4,0.5,10.5,14.2,0.4,es1970a
2015-02-18,8416,VALÈNCIA,VALENCIA,11,12.8,0.0,9.5,16.2,2.7,es1970a
2015-02-19,8416,VALÈNCIA,VALENCIA,11,11.2,0.4,7.6,14.8,4.5,es1970a
2015-02-20,8416,VALÈNCIA,VALENCIA,11,11.4,0.0,6.2,16.6,9.3,es1970a
2015-02-21,8416,VALÈNCIA,VALENCIA,11,12.8,0.0,6.2,19.3,3.9,es1970a
2015-02-22,8416,VALÈNCIA,VALENCIA,11,14.1,0.0,9.4,18.8,9.6,es1970a
2015-02-23,8416,VALÈNCIA,VALENCIA,11,15.2,0.0,10.0,20.5,6.0,es1970a
2015-02-24,8416,VALÈNCIA,VALENCIA,11,14.8,0.0,10.6,19.0,7.1,es1970a
2015-02-25,8416,VALÈNCIA,VALENCIA,11,14.7,0.0,11.4,18.0,0.5,es1970a
2015-02-26,8416,VALÈNCIA,VALENCIA,11,16.9,0.0,9.6,24.2,9.6,es1970a
2015-02-27,8416,VALÈNCIA,VALENCIA,11,16.2,0.0,13.3,19.1,9.4,es1970a
2015-02-28,8416,VALÈNCIA,VALENCIA,11,12.0,0.0,7.0,17.0,7.9,es1970a
2015-03-01,8416,VALÈNCIA,VALENCIA,11,18.4,0.0,11.2,25.6,7.6,es1970a
2015-03-02,8416,VALÈNCIA,VALENCIA,11,22.6,0.0,16.0,29.2,9.4,es1970a
2015-03-03,8416,VALÈNCIA,VALENCIA,11,16.8,0.0,15.0,18.5,7.3,es1970a
2015-03-04,8416,VALÈNCIA,VALENCIA,11,17.0,0.0,12.9,21.2,8.0,es1970a
2015-03-05,8416,VALÈNCIA,VALENCIA,11,14.4,0.0,8.0,20.8,10.0,es1970a
2015-03-06,8416,VALÈNCIA,VALENCIA,11,11.3,0.0,5.6,17.0,10.4,es1970a
2015-03-07,8416,VALÈNCIA,VALENCIA,11,13.8,0.0,6.6,21.0,10.5,es1970a
2015-03-08,8416,VALÈNCIA,VALENCIA,11,12.2,0.0,8.2,16.1,3.1,es1970a
2015-03-09,8416,VALÈNCIA,VALENCIA,11,13.5,0.0,8.2,18.8,7.7,es1970a
2015-03-10,8416,VALÈNCIA,VALENCIA,11,13.4,0.0,8.5,18.2,9.9,es1970a
2015-03-11,8416,VALÈNCIA,VALENCIA,11,14.2,0.0,9.0,19.4,9.1,es1970a
2015-03-12,8416,VALÈNCIA,VALENCIA,11,18.2,0.0,10.4,26.0,9.4,es1970a
2015-03-13,8416,VALÈNCIA,VALENCIA,11,14.4,0.0,11.0,17.7,6.8,es1970a
2015-03-14,8416,VALÈNCIA,VALENCIA,11,13.5,0.8,10.8,16.2,6.2,es1970a
2015-03-15,8416,VALÈNCIA,VALENCIA,11,11.3,2.9,6.6,16.0,6.3,es1970a
2015-03-16,8416,VALÈNCIA,VALENCIA,11,11.2,0.0,6.2,16.3,9.8,es1970a
2015-03-17,8416,VALÈNCIA,VALENCIA,11,10.0,0.5,5.0,15.0,7.4,es1970a
2015-03-18,8416,VALÈNCIA,VALENCIA,11,12.7,7.7,11.0,14.4,0.0,es1970a
2015-03-19,8416,VALÈNCIA,VALENCIA,11,13.0,0.1,11.7,14.3,0.0,es1970a
2015-03-20,8416,VALÈNCIA,VALENCIA,11,14.0,13.5,13.0,14.9,0.1,es1970a
2015-03-21,8416,VALÈNCIA,VALENCIA,11,14.8,21.1,12.5,17.0,0.7,es1970a
2015-03-22,8416,VALÈNCIA,VALENCIA,11,12.6,26.5,11.0,14.3,0.0,es1970a
2015-03-23,8416,VALÈNCIA,VALENCIA,11,13.3,22.8,11.6,15.0,0.0,es1970a
2015-03-24,8416,VALÈNCIA,VALENCIA,11,14.4,6.1,13.0,15.8,0.0,es1970a
2015-03-25,8416,VALÈNCIA,VALENCIA,11,13.3,0.0,9.4,17.2,7.9,es1970a
2015-03-26,8416,VALÈNCIA,VALENCIA,11,12.6,0.0,7.7,17.6,9.2,es1970a
2015-03-27,8416,VALÈNCIA,VALENCIA,11,19.8,0.0,13.2,26.4,11.3,es1970a
2015-03-28,8416,VALÈNCIA,VALENCIA,11,21.2,0.0,15.6,26.9,10.4,es1970a
2015-03-29,8416,VALÈNCIA,VALENCIA,11,18.6,0.0,14.0,23.2,9.7,es1970a
2015-03-30,8416,VALÈNCIA,VALENCIA,11,23.0,0.0,15.0,31.0,6.9,es1970a
2015-03-31,8416,VALÈNCIA,VALENCIA,11,22.0,0.0,16.0,28.0,11.0,es1970a
2015-04-01,8416,VALÈNCIA,VALENCIA,11,17.2,0.0,14.0,20.5,9.9,es1970a
2015-04-02,8416,VALÈNCIA,VALENCIA,11,15.3,0.0,10.6,20.0,10.4,es1970a
2015-04-03,8416,VALÈNCIA,VALENCIA,11,14.9,0.0,11.0,18.8,9.8,es1970a
2015-04-04,8416,VALÈNCIA,VALENCIA,11,15.9,0.0,13.8,18.0,8.6,es1970a
2015-04-05,8416,VALÈNCIA,VALENCIA,11,14.5,2.6,10.2,18.8,10.2,es1970a
2015-04-06,8416,VALÈNCIA,VALENCIA,11,15.8,0.0,13.1,18.6,3.5,es1970a
2015-04-07,8416,VALÈNCIA,VALENCIA,11,14.5,0.0,11.0,18.0,8.6,es1970a
2015-04-08,8416,VALÈNCIA,VALENCIA,11,13.8,0.0,10.3,17.4,10.9,es1970a
2015-04-09,8416,VALÈNCIA,VALENCIA,11,13.9,0.0,11.0,16.8,4.4,es1970a
2015-04-10,8416,VALÈNCIA,VALENCIA,11,13.8,0.0,9.6,18.0,8.7,es1970a
2015-04-11,8416,VALÈNCIA,VALENCIA,11,13.4,0.6,10.6,16.2,0.0,es1970a
2015-04-12,8416,VALÈNCIA,VALENCIA,11,15.0,0.0,11.8,18.3,6.8,es1970a
2015-04-13,8416,VALÈNCIA,VALENCIA,11,16.0,0.0,11.5,20.5,9.2,es1970a
2015-04-14,8416,VALÈNCIA,VALENCIA,11,15.4,0.0,9.7,21.0,7.5,es1970a
2015-04-15,8416,VALÈNCIA,VALENCIA,11,13.6,0.3,9.5,17.8,1.7,es1970a
2015-04-16,8416,VALÈNCIA,VALENCIA,11,18.8,0.0,12.6,25.0,7.0,es1970a
2015-04-17,8416,VALÈNCIA,VALENCIA,11,19.5,0.0,13.5,25.5,9.9,es1970a
2015-04-18,8416,VALÈNCIA,VALENCIA,11,17.4,0.0,13.5,21.2,9.5,es1970a
2015-04-19,8416,VALÈNCIA,VALENCIA,11,18.7,0.0,13.2,24.2,8.7,es1970a
2015-04-20,8416,VALÈNCIA,VALENCIA,11,15.8,0.0,11.0,20.7,10.6,es1970a
2015-04-21,8416,VALÈNCIA,VALENCIA,11,16.7,0.1,13.0,20.4,9.0,es1970a
2015-04-22,8416,VALÈNCIA,VALENCIA,11,17.1,0.0,13.6,20.6,8.3,es1970a
2015-04-23,8416,VALÈNCIA,VALENCIA,11,17.8,0.0,12.4,23.2,9.5,es1970a
2015-04-24,8416,VALÈNCIA,VALENCIA,11,17.7,0.0,13.0,22.4,7.3,es1970a
2015-04-25,8416,VALÈNCIA,VALENCIA,11,20.5,0.0,14.5,26.5,2.3,es1970a
2015-04-26,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,17.2,27.6,6.9,es1970a
2015-04-27,8416,VALÈNCIA,VALENCIA,11,20.6,0.0,15.6,25.6,11.0,es1970a
2015-04-28,8416,VALÈNCIA,VALENCIA,11,18.9,0.0,14.2,23.6,11.3,es1970a
2015-04-29,8416,VALÈNCIA,VALENCIA,11,18.4,0.0,14.5,22.2,10.1,es1970a
2015-04-30,8416,VALÈNCIA,VALENCIA,11,17.4,0.0,13.3,21.5,10.6,es1970a
2015-05-01,8416,VALÈNCIA,VALENCIA,11,23.0,0.0,14.3,31.8,5.5,es1970a
2015-05-02,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,18.0,26.8,10.9,es1970a
2015-05-03,8416,VALÈNCIA,VALENCIA,11,26.1,0.0,17.0,35.2,7.5,es1970a
2015-05-04,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,20.3,24.4,3.4,es1970a
2015-05-05,8416,VALÈNCIA,VALENCIA,11,23.9,0.0,19.0,28.8,3.2,es1970a
2015-05-06,8416,VALÈNCIA,VALENCIA,11,21.2,0.0,17.0,25.5,11.4,es1970a
2015-05-07,8416,VALÈNCIA,VALENCIA,11,19.0,0.0,14.7,23.2,10.8,es1970a
2015-05-08,8416,VALÈNCIA,VALENCIA,11,24.0,0.0,15.5,32.6,11.7,es1970a
2015-05-09,8416,VALÈNCIA,VALENCIA,11,22.0,0.0,18.0,26.0,11.6,es1970a
2015-05-10,8416,VALÈNCIA,VALENCIA,11,21.2,0.0,17.5,25.0,9.3,es1970a
2015-05-11,8416,VALÈNCIA,VALENCIA,11,20.8,0.0,15.2,26.5,11.2,es1970a
2015-05-12,8416,VALÈNCIA,VALENCIA,11,20.5,0.0,15.2,25.8,11.6,es1970a
2015-05-13,8416,VALÈNCIA,VALENCIA,11,21.8,0.0,16.2,27.4,9.5,es1970a
2015-05-14,8416,VALÈNCIA,VALENCIA,11,30.9,0.0,19.8,42.0,9.4,es1970a
2015-05-15,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,18.8,26.0,11.9,es1970a
2015-05-16,8416,VALÈNCIA,VALENCIA,11,21.0,0.0,15.6,26.5,12.0,es1970a
2015-05-17,8416,VALÈNCIA,VALENCIA,11,19.4,0.0,15.0,23.7,11.9,es1970a
2015-05-18,8416,VALÈNCIA,VALENCIA,11,19.8,0.0,14.8,24.8,11.2,es1970a
2015-05-19,8416,VALÈNCIA,VALENCIA,11,19.4,15.4,17.3,21.6,0.4,es1970a
2015-05-20,8416,VALÈNCIA,VALENCIA,11,16.8,0.0,13.0,20.6,11.1,es1970a
2015-05-21,8416,VALÈNCIA,VALENCIA,11,17.8,0.0,14.4,21.2,11.8,es1970a
2015-05-22,8416,VALÈNCIA,VALENCIA,11,17.1,0.0,13.2,21.0,11.6,es1970a
2015-05-23,8416,VALÈNCIA,VALENCIA,11,18.0,0.0,13.0,23.0,11.7,es1970a
2015-05-24,8416,VALÈNCIA,VALENCIA,11,18.2,0.0,13.8,22.6,6.0,es1970a
2015-05-25,8416,VALÈNCIA,VALENCIA,11,20.4,0.0,14.9,25.8,11.5,es1970a
2015-05-26,8416,VALÈNCIA,VALENCIA,11,20.0,0.0,15.5,24.6,11.6,es1970a
2015-05-27,8416,VALÈNCIA,VALENCIA,11,19.8,0.0,15.6,24.0,11.6,es1970a
2015-05-28,8416,VALÈNCIA,VALENCIA,11,20.0,0.0,16.5,23.5,10.2,es1970a
2015-05-29,8416,VALÈNCIA,VALENCIA,11,20.0,0.0,16.2,23.8,9.8,es1970a
2015-05-30,8416,VALÈNCIA,VALENCIA,11,20.6,1.0,16.9,24.4,9.7,es1970a
2015-05-31,8416,VALÈNCIA,VALENCIA,11,20.4,0.0,15.7,25.0,8.4,es1970a
2015-06-01,8416,VALÈNCIA,VALENCIA,11,21.8,0.0,19.0,24.6,10.0,es1970a
2015-06-02,8416,VALÈNCIA,VALENCIA,11,22.5,0.0,19.2,25.8,11.4,es1970a
2015-06-03,8416,VALÈNCIA,VALENCIA,11,22.2,0.0,17.2,27.2,11.7,es1970a
2015-06-04,8416,VALÈNCIA,VALENCIA,11,22.6,0.0,17.1,28.2,11.5,es1970a
2015-06-05,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,16.9,27.8,11.5,es1970a
2015-06-06,8416,VALÈNCIA,VALENCIA,11,22.6,0.0,17.5,27.8,11.2,es1970a
2015-06-07,8416,VALÈNCIA,VALENCIA,11,23.4,0.0,17.4,29.4,11.6,es1970a
2015-06-08,8416,VALÈNCIA,VALENCIA,11,24.9,0.0,18.8,31.0,11.5,es1970a
2015-06-09,8416,VALÈNCIA,VALENCIA,11,24.7,0.0,19.2,30.2,11.3,es1970a
2015-06-10,8416,VALÈNCIA,VALENCIA,11,24.7,0.0,21.6,27.8,7.7,es1970a
2015-06-11,8416,VALÈNCIA,VALENCIA,11,23.4,0.7,21.4,25.4,0.6,es1970a
2015-06-12,8416,VALÈNCIA,VALENCIA,11,25.5,0.0,20.0,31.0,10.4,es1970a
2015-06-13,8416,VALÈNCIA,VALENCIA,11,24.2,31.2,22.4,26.0,4.6,es1970a
2015-06-14,8416,VALÈNCIA,VALENCIA,11,22.8,0.0,16.2,29.3,9.0,es1970a
2015-06-15,8416,VALÈNCIA,VALENCIA,11,22.4,22.3,18.5,26.2,4.8,es1970a
2015-06-16,8416,VALÈNCIA,VALENCIA,11,20.2,0.0,15.8,24.7,9.1,es1970a
2015-06-17,8416,VALÈNCIA,VALENCIA,11,20.8,0.0,16.5,25.0,11.1,es1970a
2015-06-18,8416,VALÈNCIA,VALENCIA,11,22.5,0.0,17.6,27.4,11.5,es1970a
2015-06-19,8416,VALÈNCIA,VALENCIA,11,23.8,0.0,19.6,28.0,11.4,es1970a
2015-06-20,8416,VALÈNCIA,VALENCIA,11,23.0,0.0,19.6,26.4,11.4,es1970a
2015-06-21,8416,VALÈNCIA,VALENCIA,11,23.6,0.0,18.8,28.4,11.4,es1970a
2015-06-22,8416,VALÈNCIA,VALENCIA,11,24.2,0.2,20.2,28.2,8.4,es1970a
2015-06-23,8416,VALÈNCIA,VALENCIA,11,27.0,0.8,21.4,32.5,6.5,es1970a
2015-06-24,8416,VALÈNCIA,VALENCIA,11,23.8,0.0,20.0,27.7,11.2,es1970a
2015-06-25,8416,VALÈNCIA,VALENCIA,11,24.2,0.0,20.4,28.1,10.9,es1970a
2015-06-26,8416,VALÈNCIA,VALENCIA,11,26.6,0.0,20.6,32.5,11.3,es1970a
2015-06-27,8416,VALÈNCIA,VALENCIA,11,25.8,0.0,21.6,29.9,11.0,es1970a
2015-06-28,8416,VALÈNCIA,VALENCIA,11,25.8,0.0,22.0,29.6,11.5,es1970a
2015-06-29,8416,VALÈNCIA,VALENCIA,11,26.2,0.0,23.2,29.2,11.5,es1970a
2015-06-30,8416,VALÈNCIA,VALENCIA,11,26.6,0.0,21.6,31.6,11.3,es1970a
2015-07-01,8416,VALÈNCIA,VALENCIA,11,25.8,0.0,22.4,29.2,10.3,es1970a
2015-07-02,8416,VALÈNCIA,VALENCIA,11,27.0,0.0,23.6,30.5,5.3,es1970a
2015-07-03,8416,VALÈNCIA,VALENCIA,11,27.1,0.0,24.0,30.2,8.3,es1970a
2015-07-04,8416,VALÈNCIA,VALENCIA,11,26.9,0.0,23.0,30.8,10.6,es1970a
2015-07-05,8416,VALÈNCIA,VALENCIA,11,27.6,0.0,22.5,32.7,11.3,es1970a
2015-07-06,8416,VALÈNCIA,VALENCIA,11,26.2,0.0,22.8,29.6,11.3,es1970a
2015-07-07,8416,VALÈNCIA,VALENCIA,11,29.1,0.0,23.0,35.2,11.4,es1970a
2015-07-08,8416,VALÈNCIA,VALENCIA,11,28.2,0.0,25.2,31.2,10.6,es1970a
2015-07-09,8416,VALÈNCIA,VALENCIA,11,27.6,0.0,25.2,30.0,10.8,es1970a
2015-07-10,8416,VALÈNCIA,VALENCIA,11,27.5,0.0,23.5,31.5,11.3,es1970a
2015-07-11,8416,VALÈNCIA,VALENCIA,11,27.1,0.0,24.8,29.4,5.6,es1970a
2015-07-12,8416,VALÈNCIA,VALENCIA,11,26.9,0.0,23.4,30.4,11.4,es1970a
2015-07-13,8416,VALÈNCIA,VALENCIA,11,27.1,0.0,23.0,31.2,11.3,es1970a
2015-07-14,8416,VALÈNCIA,VALENCIA,11,27.5,0.0,23.9,31.1,4.9,es1970a
2015-07-15,8416,VALÈNCIA,VALENCIA,11,27.5,0.0,24.1,30.9,9.7,es1970a
2015-07-16,8416,VALÈNCIA,VALENCIA,11,27.5,0.0,24.0,31.0,10.0,es1970a
2015-07-17,8416,VALÈNCIA,VALENCIA,11,27.3,0.0,23.4,31.2,10.7,es1970a
2015-07-18,8416,VALÈNCIA,VALENCIA,11,27.7,0.2,24.4,31.0,8.0,es1970a
2015-07-19,8416,VALÈNCIA,VALENCIA,11,28.0,0.0,24.5,31.4,6.6,es1970a
2015-07-20,8416,VALÈNCIA,VALENCIA,11,27.8,0.0,24.4,31.3,11.0,es1970a
2015-07-21,8416,VALÈNCIA,VALENCIA,11,28.6,0.0,25.4,31.8,9.4,es1970a
2015-07-22,8416,VALÈNCIA,VALENCIA,11,27.2,7.3,22.2,32.2,8.8,es1970a
2015-07-23,8416,VALÈNCIA,VALENCIA,11,26.8,0.0,22.0,31.5,10.5,es1970a
2015-07-24,8416,VALÈNCIA,VALENCIA,11,30.1,0.0,25.8,34.4,11.7,es1970a
2015-07-25,8416,VALÈNCIA,VALENCIA,11,28.9,0.5,26.0,31.8,10.8,es1970a
2015-07-26,8416,VALÈNCIA,VALENCIA,11,28.1,0.0,25.2,31.0,9.1,es1970a
2015-07-27,8416,VALÈNCIA,VALENCIA,11,29.5,0.0,25.0,34.0,11.8,es1970a
2015-07-28,8416,VALÈNCIA,VALENCIA,11,29.2,0.0,27.0,31.3,9.6,es1970a
2015-07-29,8416,VALÈNCIA,VALENCIA,11,29.0,0.0,26.0,32.0,9.4,es1970a
2015-07-30,8416,VALÈNCIA,VALENCIA,11,27.6,1.3,26.5,28.8,2.8,es1970a
2015-07-31,8416,VALÈNCIA,VALENCIA,11,26.9,2.0,24.2,29.6,4.8,es1970a
2015-08-01,8416,VALÈNCIA,VALENCIA,11,24.9,0.0,21.0,28.8,9.4,es1970a
2015-08-02,8416,VALÈNCIA,VALENCIA,11,25.2,0.0,21.4,28.9,11.4,es1970a
2015-08-03,8416,VALÈNCIA,VALENCIA,11,27.3,0.0,23.6,31.0,9.1,es1970a
2015-08-04,8416,VALÈNCIA,VALENCIA,11,27.7,0.0,24.0,31.4,11.1,es1970a
2015-08-05,8416,VALÈNCIA,VALENCIA,11,28.0,0.0,24.7,31.2,11.1,es1970a
2015-08-06,8416,VALÈNCIA,VALENCIA,11,28.0,0.0,25.4,30.6,10.2,es1970a
2015-08-07,8416,VALÈNCIA,VALENCIA,11,29.8,1.1,26.6,33.0,5.4,es1970a
2015-08-08,8416,VALÈNCIA,VALENCIA,11,28.3,11.6,26.4,30.2,0.3,es1970a
2015-08-09,8416,VALÈNCIA,VALENCIA,11,25.5,0.0,23.0,28.0,4.9,es1970a
2015-08-10,8416,VALÈNCIA,VALENCIA,11,26.8,0.0,23.6,29.9,10.4,es1970a
2015-08-11,8416,VALÈNCIA,VALENCIA,11,27.8,0.6,24.4,31.2,5.9,es1970a
2015-08-12,8416,VALÈNCIA,VALENCIA,11,28.5,0.0,25.6,31.4,10.9,es1970a
2015-08-13,8416,VALÈNCIA,VALENCIA,11,31.4,0.0,25.0,37.8,11.6,es1970a
2015-08-14,8416,VALÈNCIA,VALENCIA,11,26.9,0.0,23.6,30.2,10.1,es1970a
2015-08-15,8416,VALÈNCIA,VALENCIA,11,25.0,0.0,23.0,27.0,2.7,es1970a
2015-08-16,8416,VALÈNCIA,VALENCIA,11,24.0,0.1,19.6,28.5,9.8,es1970a
2015-08-17,8416,VALÈNCIA,VALENCIA,11,27.1,0.0,24.8,29.4,5.8,es1970a
2015-08-18,8416,VALÈNCIA,VALENCIA,11,25.6,0.0,23.6,27.6,2.4,es1970a
2015-08-19,8416,VALÈNCIA,VALENCIA,11,25.6,0.0,22.8,28.5,6.2,es1970a
2015-08-20,8416,VALÈNCIA,VALENCIA,11,27.4,0.0,24.2,30.5,10.0,es1970a
2015-08-21,8416,VALÈNCIA,VALENCIA,11,27.4,0.0,23.5,31.3,8.0,es1970a
2015-08-22,8416,VALÈNCIA,VALENCIA,11,26.4,0.0,23.6,29.2,8.0,es1970a
2015-08-23,8416,VALÈNCIA,VALENCIA,11,28.3,0.0,22.2,34.4,10.3,es1970a
2015-08-24,8416,VALÈNCIA,VALENCIA,11,29.0,0.0,24.2,33.8,11.5,es1970a
2015-08-25,8416,VALÈNCIA,VALENCIA,11,26.0,0.0,22.2,29.8,10.2,es1970a
2015-08-26,8416,VALÈNCIA,VALENCIA,11,26.6,0.0,23.3,30.0,10.2,es1970a
2015-08-27,8416,VALÈNCIA,VALENCIA,11,26.4,0.0,22.6,30.3,11.1,es1970a
2015-08-28,8416,VALÈNCIA,VALENCIA,11,26.2,0.0,22.4,30.0,10.5,es1970a
2015-08-29,8416,VALÈNCIA,VALENCIA,11,26.2,0.0,22.5,30.0,9.8,es1970a
2015-08-30,8416,VALÈNCIA,VALENCIA,11,26.7,0.0,23.4,30.0,10.1,es1970a
2015-08-31,8416,VALÈNCIA,VALENCIA,11,28.2,3.9,25.2,31.2,6.3,es1970a
2015-09-01,8416,VALÈNCIA,VALENCIA,11,25.8,0.0,22.1,29.5,9.1,es1970a
2015-09-02,8416,VALÈNCIA,VALENCIA,11,25.8,0.3,22.5,29.0,7.4,es1970a
2015-09-03,8416,VALÈNCIA,VALENCIA,11,25.7,1.1,22.6,28.8,5.5,es1970a
2015-09-04,8416,VALÈNCIA,VALENCIA,11,24.2,0.5,21.4,27.0,1.7,es1970a
2015-09-05,8416,VALÈNCIA,VALENCIA,11,22.2,4.3,18.5,26.0,2.5,es1970a
2015-09-06,8416,VALÈNCIA,VALENCIA,11,20.6,0.3,19.2,22.0,0.1,es1970a
2015-09-07,8416,VALÈNCIA,VALENCIA,11,19.7,22.0,18.4,21.0,0.4,es1970a
2015-09-08,8416,VALÈNCIA,VALENCIA,11,21.6,0.0,18.5,24.8,6.1,es1970a
2015-09-09,8416,VALÈNCIA,VALENCIA,11,21.6,0.0,17.0,26.1,9.7,es1970a
2015-09-10,8416,VALÈNCIA,VALENCIA,11,24.2,0.0,20.1,28.2,8.1,es1970a
2015-09-11,8416,VALÈNCIA,VALENCIA,11,25.0,0.0,21.4,28.6,10.2,es1970a
2015-09-12,8416,VALÈNCIA,VALENCIA,11,24.6,0.9,21.4,27.9,3.9,es1970a
2015-09-13,8416,VALÈNCIA,VALENCIA,11,26.5,0.0,20.5,32.5,7.6,es1970a
2015-09-14,8416,VALÈNCIA,VALENCIA,11,26.1,0.0,22.4,29.8,9.4,es1970a
2015-09-15,8416,VALÈNCIA,VALENCIA,11,25.2,0.0,19.0,31.3,8.7,es1970a
2015-09-16,8416,VALÈNCIA,VALENCIA,11,27.7,0.0,22.0,33.4,11.0,es1970a
2015-09-17,8416,VALÈNCIA,VALENCIA,11,25.4,0.0,21.0,29.8,10.1,es1970a
2015-09-18,8416,VALÈNCIA,VALENCIA,11,22.2,0.0,18.9,25.6,8.3,es1970a
2015-09-19,8416,VALÈNCIA,VALENCIA,11,21.9,0.0,17.2,26.6,10.7,es1970a
2015-09-20,8416,VALÈNCIA,VALENCIA,11,23.0,0.0,17.5,28.6,10.8,es1970a
2015-09-21,8416,VALÈNCIA,VALENCIA,11,24.2,0.0,18.2,30.3,10.6,es1970a
2015-09-22,8416,VALÈNCIA,VALENCIA,11,22.4,0.0,16.6,28.1,10.4,es1970a
2015-09-23,8416,VALÈNCIA,VALENCIA,11,23.8,0.0,18.9,28.7,7.3,es1970a
2015-09-24,8416,VALÈNCIA,VALENCIA,11,21.5,0.0,18.5,24.5,10.3,es1970a
2015-09-25,8416,VALÈNCIA,VALENCIA,11,21.9,0.0,16.4,27.4,10.5,es1970a
2015-09-26,8416,VALÈNCIA,VALENCIA,11,21.2,0.0,16.5,26.0,7.8,es1970a
2015-09-27,8416,VALÈNCIA,VALENCIA,11,21.7,37.0,20.2,23.2,0.4,es1970a
2015-09-28,8416,VALÈNCIA,VALENCIA,11,18.1,0.0,15.4,20.8,0.3,es1970a
2015-09-29,8416,VALÈNCIA,VALENCIA,11,19.4,19.6,15.2,23.5,2.4,es1970a
2015-09-30,8416,VALÈNCIA,VALENCIA,11,20.4,0.0,15.8,24.9,8.7,es1970a
2015-10-01,8416,VALÈNCIA,VALENCIA,11,20.5,0.1,16.5,24.5,8.4,es1970a
2015-10-02,8416,VALÈNCIA,VALENCIA,11,21.4,0.0,16.6,26.2,8.5,es1970a
2015-10-03,8416,VALÈNCIA,VALENCIA,11,21.6,0.0,17.0,26.3,0.9,es1970a
2015-10-04,8416,VALÈNCIA,VALENCIA,11,21.6,0.0,17.5,25.7,5.5,es1970a
2015-10-05,8416,VALÈNCIA,VALENCIA,11,25.7,0.0,20.5,30.9,0.8,es1970a
2015-10-06,8416,VALÈNCIA,VALENCIA,11,25.6,0.0,23.0,28.2,2.9,es1970a
2015-10-07,8416,VALÈNCIA,VALENCIA,11,21.9,0.0,18.2,25.6,8.4,es1970a
2015-10-08,8416,VALÈNCIA,VALENCIA,11,19.8,9.0,17.1,22.5,0.6,es1970a
2015-10-09,8416,VALÈNCIA,VALENCIA,11,20.0,0.0,16.1,24.0,7.5,es1970a
2015-10-10,8416,VALÈNCIA,VALENCIA,11,19.6,0.0,14.8,24.3,9.5,es1970a
2015-10-11,8416,VALÈNCIA,VALENCIA,11,21.7,0.0,15.0,28.4,6.5,es1970a
2015-10-12,8416,VALÈNCIA,VALENCIA,11,23.6,3.6,18.6,28.5,7.2,es1970a
2015-10-13,8416,VALÈNCIA,VALENCIA,11,19.9,19.4,17.4,22.4,0.0,es1970a
2015-10-14,8416,VALÈNCIA,VALENCIA,11,16.8,0.0,12.5,21.2,9.7,es1970a
2015-10-15,8416,VALÈNCIA,VALENCIA,11,16.4,0.0,11.5,21.3,9.8,es1970a
2015-10-16,8416,VALÈNCIA,VALENCIA,11,18.8,0.0,15.4,22.2,5.0,es1970a
2015-10-17,8416,VALÈNCIA,VALENCIA,11,20.6,0.2,17.4,23.8,6.2,es1970a
2015-10-18,8416,VALÈNCIA,VALENCIA,11,21.4,0.0,17.8,25.0,8.8,es1970a
2015-10-19,8416,VALÈNCIA,VALENCIA,11,20.2,1.4,18.2,22.1,1.5,es1970a
2015-10-20,8416,VALÈNCIA,VALENCIA,11,18.8,4.6,17.4,20.2,0.0,es1970a
2015-10-21,8416,VALÈNCIA,VALENCIA,11,17.7,0.0,13.8,21.6,7.6,es1970a
2015-10-22,8416,VALÈNCIA,VALENCIA,11,16.9,0.0,11.8,22.0,9.9,es1970a
2015-10-23,8416,VALÈNCIA,VALENCIA,11,17.8,0.0,12.0,23.5,6.3,es1970a
2015-10-24,8416,VALÈNCIA,VALENCIA,11,17.2,0.0,13.2,21.2,0.4,es1970a
2015-10-25,8416,VALÈNCIA,VALENCIA,11,18.0,7.2,15.2,20.8,0.1,es1970a
2015-10-26,8416,VALÈNCIA,VALENCIA,11,18.2,0.0,16.2,20.1,0.0,es1970a
