fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2014-11-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.7,4.7,12.6,07:00,14.8,14:00,,,,,0.0,1002.6,23.0,995.2,0.0
2014-11-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.2,5.1,13.7,00:00,16.6,13:50,,,,,0.0,1011.3,24.0,1002.0,1.0
2014-12-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.6,3.2,12.3,18:20,15.0,-2,,,,,0.0,1013.1,-2.0,1010.3,5.0
2014-12-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.2,10.5,11.9,18:00,14.6,03:00,,,,,0.0,1017.1,-2.0,1013.0,0.0
2014-12-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.7,11.3,8.8,23:59,12.6,11:45,,,,,0.0,1016.8,0.0,1012.9,24.0
2014-12-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.7,19.3,8.5,22:45,10.9,13:10,,,,,0.0,1017.5,23.0,1011.9,4.0
2014-12-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.4,19.0,8.6,01:00,12.2,23:00,,,,,0.4,1027.5,24.0,1017.4,0.0
2014-12-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.3,3.4,8.5,03:00,12.1,01:11,,,,,0.0,1030.8,-2.0,1027.3,1.0
2014-12-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.3,15.9,7.4,06:45,11.2,-2,,,,,0.0,1031.9,12.0,1030.2,-2.0
2014-12-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.2,8.6,10.8,00:00,13.5,10:40,,,,,0.0,1033.5,-2.0,1028.6,11.0
2014-12-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.0,0.1,9.4,21:30,12.7,13:10,,,,,0.0,1035.4,10.0,1033.1,1.0
2014-12-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.6,2.2,9.6,00:00,15.5,12:10,,,,,0.4,1034.5,0.0,1031.2,20.0
2014-12-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.0,0.0,8.6,20:10,15.3,13:10,,,,,1.8,1032.9,-2.0,1022.3,24.0
2014-12-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.7,0.0,6.2,04:50,15.2,12:20,,,,,1.2,1022.4,0.0,1007.5,22.0
2014-12-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.0,6.2,10.8,23:59,15.2,11:30,,,,,0.3,1014.0,-2.0,1006.1,2.0
2014-12-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,5.4,8.6,22:50,12.5,15:00,,,,,0.0,1022.1,23.0,1013.5,1.0
2014-12-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.8,6.7,6.2,07:00,13.5,14:30,,,,,3.8,1023.3,-2.0,1018.0,24.0
2014-12-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.8,7.0,10.0,03:00,13.7,13:10,,,,,0.0,1025.4,-2.0,1016.4,5.0
2014-12-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.6,1.4,10.7,-2,14.4,12:40,,,,,0.0,1030.0,24.0,1024.1,5.0
2014-12-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.8,0.0,10.2,07:30,15.5,14:20,,,,,3.5,1031.9,-2.0,1029.2,4.0
2014-12-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.9,0.0,9.8,05:00,14.0,14:35,,,,,0.0,1034.7,-2.0,1030.5,4.0
2014-12-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.8,0.0,11.2,00:45,14.4,12:40,,,,,0.0,1036.6,23.0,1033.4,4.0
2014-12-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.2,0.0,4.6,23:59,13.8,12:15,,,,,2.0,1036.6,-2.0,1033.5,24.0
2014-12-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.6,0.0,2.9,04:15,12.3,15:40,,,,,6.3,1033.5,0.0,1028.5,16.0
2014-12-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.2,0.0,2.2,08:30,14.1,13:45,,,,,6.4,1029.0,-2.0,1027.2,15.0
2014-12-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.9,0.3,7.0,00:00,14.8,14:10,,,,,0.6,1032.0,23.0,1027.9,2.0
2014-12-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.6,14.3,10.2,23:59,12.9,13:15,,,,,0.0,1036.7,21.0,1031.8,1.0
2014-12-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.2,8.0,9.0,01:15,13.5,15:40,,,,,0.0,1036.2,0.0,1029.5,24.0
2014-12-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.4,15.0,11.7,-2,15.2,12:50,,,,,0.0,1029.5,0.0,1016.8,23.0
2014-12-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.8,0.2,7.3,07:15,12.4,01:10,,,,,0.8,1033.4,-2.0,1016.8,1.0
2014-12-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,4.9,0.0,1.3,23:59,8.5,13:50,,,,,5.9,1042.7,22.0,1033.4,0.0
2014-12-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,4.0,0.0,-1.2,08:00,9.1,14:30,,,,,6.9,1042.3,0.0,1034.9,24.0
2014-12-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.5,0.0,-1.0,08:00,14.0,14:45,,,,,5.8,1036.0,-2.0,1032.8,6.0
2015-01-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.2,0.0,-0.4,07:30,14.9,15:30,,,,,6.9,1037.7,-2.0,1034.5,15.0
2015-01-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.2,0.0,1.4,05:30,15.0,14:15,,,,,2.2,1040.2,-2.0,1037.4,2.0
2015-01-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.9,0.0,1.6,07:00,16.2,15:00,,,,,4.7,1038.5,9.0,1036.7,4.0
2015-01-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.0,0.0,6.4,23:59,15.5,12:30,,,,,0.1,1038.1,-2.0,1032.2,24.0
2015-01-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.6,0.0,3.0,07:00,14.1,14:15,,,,,6.4,1032.2,0.0,1025.6,14.0
2015-01-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.0,0.0,5.6,22:40,14.3,13:10,,,,,1.3,1030.4,21.0,1026.5,5.0
2015-01-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.6,0.0,3.8,08:00,15.5,14:40,,,,,6.7,1033.6,-2.0,1029.7,0.0
2015-01-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.0,0.0,2.8,05:15,15.2,13:20,,,,,0.5,1042.9,19.0,1033.6,0.0
2015-01-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.4,0.0,5.7,-2,19.0,12:45,,,,,6.7,1043.0,-2.0,1039.8,24.0
2015-01-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.8,5.5,7.2,00:00,12.4,-2,,,,,0.0,1039.8,0.0,1031.7,23.0
2015-01-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.2,1.7,3.4,23:59,13.0,15:15,,,,,1.0,1038.0,11.0,1031.9,0.0
2015-01-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.1,0.0,1.6,03:30,18.6,13:55,,,,,7.5,1032.5,0.0,1021.3,24.0
2015-01-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.0,2.1,9.5,05:45,16.6,13:25,,,,,2.1,1023.9,23.0,1018.0,-2.0
2015-01-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.1,0.0,5.8,07:40,16.4,12:30,,,,,6.7,1025.7,-2.0,1014.6,24.0
2015-01-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.6,11.5,7.9,22:10,15.2,10:10,,,,,0.0,1014.6,0.0,1006.9,19.0
2015-01-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.2,16.5,5.8,18:15,10.6,11:45,,,,,1.3,1022.0,24.0,1007.9,4.0
2015-01-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.1,0.5,6.0,03:10,12.2,14:20,,,,,4.4,1023.4,11.0,1014.3,24.0
2015-01-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.2,15.7,6.5,22:00,12.0,-2,,,,,0.0,1014.3,0.0,1007.0,16.0
2015-01-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.8,7.5,4.8,22:00,10.7,11:40,,,,,1.7,1017.3,-2.0,1012.3,0.0
2015-01-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.5,12.7,4.8,-2,8.2,17:00,,,,,0.0,1014.2,0.0,1009.1,16.0
2015-01-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.9,30.7,4.6,20:00,9.2,13:20,,,,,0.9,1012.1,0.0,1007.4,16.0
2015-01-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.4,4.1,7.0,07:40,11.7,11:40,,,,,3.2,1024.2,-2.0,1009.5,1.0
2015-01-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.0,0.0,3.4,23:59,10.6,14:50,,,,,5.1,1030.3,21.0,1024.1,0.0
2015-01-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.0,2.3,1.2,07:00,10.8,-2,,,,,0.0,1034.7,-2.0,1029.7,4.0
2015-01-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.5,0.0,7.6,-2,11.4,15:40,,,,,1.7,1036.2,-2.0,1033.6,15.0
2015-01-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.1,1.0,4.8,06:30,11.4,13:45,,,,,0.0,1034.4,0.0,1032.9,16.0
2015-01-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.0,6.3,8.6,05:15,11.5,12:00,,,,,0.0,1034.1,0.0,1031.4,24.0
2015-01-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.8,1.0,8.5,05:10,13.2,22:30,,,,,0.5,1031.4,0.0,1020.7,24.0
2015-01-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.9,11.5,9.4,07:15,16.4,16:00,,,,,0.0,1020.7,0.0,1001.5,20.0
2015-01-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.5,73.8,9.6,17:40,13.4,19:50,,,,,0.0,1002.7,-2.0,990.5,19.0
2015-01-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.5,13.1,4.3,18:30,10.7,01:00,,,,,1.0,1009.4,24.0,991.9,1.0
2015-02-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.6,19.2,6.7,07:15,10.5,13:15,,,,,1.2,1015.2,-2.0,1009.0,1.0
2015-02-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.2,10.0,6.0,02:50,12.3,10:30,,,,,0.5,1014.0,0.0,997.8,21.0
2015-02-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,5.5,32.4,1.5,23:00,9.5,00:00,,,,,0.0,1006.4,24.0,998.7,16.0
2015-02-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,4.2,6.1,0.5,01:00,8.0,22:10,,,,,0.0,1020.0,-2.0,1006.1,2.0
2015-02-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,5.4,13.0,2.6,22:10,8.2,12:50,,,,,2.3,1022.6,11.0,1016.1,24.0
2015-02-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,3.8,4.9,1.6,02:00,5.9,16:50,,,,,0.0,1019.0,-2.0,1015.1,5.0
2015-02-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,5.4,0.4,4.0,05:00,6.7,08:00,,,,,0.0,1029.1,24.0,1019.0,0.0
2015-02-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.3,0.3,4.7,-2,7.9,11:00,,,,,0.2,1033.2,-2.0,1029.1,0.0
2015-02-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.4,0.0,3.2,23:59,9.5,13:45,,,,,6.9,1031.7,0.0,1027.1,24.0
2015-02-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,6.9,0.0,-1.2,07:45,15.0,14:15,,,,,8.8,1027.1,0.0,1020.3,17.0
2015-02-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.4,0.0,3.5,04:10,13.4,16:00,,,,,2.2,1020.8,-2.0,1018.7,16.0
2015-02-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.3,0.0,5.1,23:00,15.5,14:50,,,,,4.6,1019.5,-2.0,1017.5,14.0
2015-02-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.8,6.4,2.3,07:00,13.4,13:15,,,,,2.7,1019.7,0.0,1013.9,14.0
2015-02-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,16.8,9.2,13:00,12.0,20:45,,,,,0.0,1016.7,0.0,1008.2,24.0
2015-02-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,35.3,8.6,02:50,12.5,-2,,,,,0.0,1019.7,24.0,1007.5,3.0
2015-02-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.2,9.8,9.1,23:59,13.3,12:50,,,,,0.1,1027.1,24.0,1019.6,0.0
2015-02-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.9,1.9,6.4,23:59,11.4,14:10,,,,,1.8,1041.2,-2.0,1027.1,0.0
2015-02-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.1,0.0,3.6,23:59,10.6,13:15,,,,,2.6,1040.7,0.0,1034.0,24.0
2015-02-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.8,0.0,1.0,04:15,14.7,15:00,,,,,9.3,1034.0,0.0,1025.6,24.0
2015-02-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.7,15.1,7.4,02:45,14.0,12:15,,,,,0.0,1025.6,0.0,1008.3,24.0
2015-02-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.6,8.2,7.8,08:45,11.4,13:20,,,,,1.7,1016.2,-2.0,1008.3,0.0
2015-02-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.0,2.1,7.0,01:00,13.1,18:45,,,,,0.0,1018.5,11.0,1013.6,24.0
2015-02-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.4,24.2,7.4,23:59,13.4,10:20,,,,,0.1,1019.3,-2.0,1010.5,5.0
2015-02-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.8,25.8,4.6,08:30,11.1,23:59,,,,,0.0,1029.8,-2.0,1018.5,0.0
2015-02-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.8,14.6,9.0,02:15,12.6,14:30,,,,,0.0,1030.7,11.0,1028.9,4.0
2015-02-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.5,14.1,11.0,23:59,14.0,12:50,,,,,0.1,1029.5,0.0,1023.3,16.0
2015-02-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.5,0.0,8.5,05:45,12.5,15:00,,,,,5.6,1029.4,-2.0,1025.4,0.0
2015-02-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.2,3.4,8.5,04:00,15.9,13:15,,,,,0.1,1026.5,0.0,1020.1,23.0
2015-03-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.2,13.6,12.5,02:00,22.0,12:00,,,,,1.0,1020.9,-2.0,1017.5,15.0
2015-03-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.6,6.3,11.0,-2,14.1,07:15,,,,,0.0,1026.6,-2.0,1019.3,4.0
2015-03-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.4,15.5,9.6,23:59,13.1,12:15,,,,,0.0,1031.4,-2.0,1023.6,4.0
2015-03-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.1,2.7,7.8,07:30,12.4,12:30,,,,,6.8,1041.3,23.0,1031.4,0.0
2015-03-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.3,0.0,5.8,07:00,12.8,12:30,,,,,8.9,1041.2,0.0,1036.7,24.0
2015-03-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.4,0.0,5.3,23:59,15.4,14:20,,,,,9.5,1036.8,0.0,1028.3,17.0
2015-03-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.9,0.0,4.0,04:00,17.8,14:10,,,,,9.7,1030.5,-2.0,1027.0,14.0
2015-03-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.2,0.0,3.8,07:00,18.6,15:00,,,,,9.4,1028.7,0.0,1025.6,5.0
2015-03-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.5,0.0,6.4,07:00,16.6,15:15,,,,,8.5,1028.4,23.0,1024.9,15.0
2015-03-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.0,0.0,7.7,04:00,14.4,14:50,,,,,6.2,1028.6,-2.0,1025.3,18.0
2015-03-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.2,0.0,9.2,01:50,13.1,-2,,,,,0.0,1029.3,-2.0,1024.9,3.0
2015-03-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,3.8,6.2,06:50,15.0,12:00,,,,,4.7,1025.8,21.0,1022.5,5.0
2015-03-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.0,1.4,7.2,23:59,12.7,00:30,,,,,0.9,1029.7,-2.0,1025.3,0.0
2015-03-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.2,24.7,6.5,01:10,10.0,19:00,,,,,0.0,1029.0,0.0,1024.8,-2.0
2015-03-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.4,0.7,5.8,23:59,8.9,00:00,,,,,0.0,1024.8,0.0,1020.7,16.0
2015-03-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.6,0.0,2.9,02:05,14.3,15:10,,,,,8.6,1020.9,0.0,1015.3,24.0
2015-03-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.6,0.0,4.5,00:15,18.7,11:05,,,,,7.7,1019.3,24.0,1014.1,5.0
2015-03-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.9,0.0,7.6,06:30,14.2,16:05,,,,,2.5,1022.0,11.0,1019.0,1.0
2015-03-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.4,2.1,10.2,07:00,14.7,13:15,,,,,4.1,1022.2,10.0,1020.2,4.0
2015-03-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.0,1.6,8.6,23:59,11.3,00:00,,,,,0.0,1022.0,0.0,1017.5,24.0
2015-03-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.2,15.3,7.4,07:00,10.9,23:59,,,,,0.0,1017.5,0.0,1015.0,17.0
2015-03-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.2,0.6,7.2,23:59,11.2,11:45,,,,,0.3,1018.0,11.0,1014.8,24.0
2015-03-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,7.0,18.2,5.0,04:45,8.9,14:30,,,,,0.0,1014.9,0.0,1009.9,16.0
2015-03-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.6,14.4,6.6,21:00,10.5,07:30,,,,,0.0,1015.6,21.0,1010.0,5.0
2015-03-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,8.6,3.9,5.5,02:15,11.6,15:00,,,,,5.4,1019.1,-2.0,1014.1,5.0
2015-03-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,17.0,7.8,07:00,13.5,14:20,,,,,0.0,1025.2,24.0,1016.4,9.0
2015-03-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.4,6.8,10.3,07:00,14.6,14:00,,,,,0.0,1031.8,-2.0,1025.2,0.0
2015-03-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.6,0.2,11.5,23:59,15.8,13:10,,,,,2.4,1032.0,-2.0,1028.4,23.0
2015-03-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.4,0.0,11.5,00:00,19.4,14:15,,,,,6.2,1029.4,-2.0,1025.7,24.0
2015-03-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.4,0.0,12.5,23:00,16.2,16:30,,,,,1.2,1031.6,21.0,1024.7,4.0
2015-03-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.4,0.0,12.6,-2,16.2,16:00,,,,,1.2,1034.5,-2.0,1029.6,2.0
2015-04-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.8,0.0,7.0,23:59,14.5,-2,,,,,7.5,1036.2,11.0,1032.4,24.0
2015-04-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,9.9,0.0,4.5,05:00,15.3,15:10,,,,,9.7,1032.4,0.0,1026.6,24.0
2015-04-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.8,0.9,5.8,05:30,15.7,13:05,,,,,6.3,1026.6,0.0,1022.5,17.0
2015-04-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.0,0.0,9.9,07:15,14.1,14:00,,,,,4.7,1022.6,0.0,1019.0,17.0
2015-04-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,11.5,0.0,7.2,23:59,15.8,11:55,,,,,7.3,1019.3,0.0,1016.5,16.0
2015-04-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.9,0.0,6.6,00:30,15.2,14:00,,,,,11.0,1024.6,23.0,1017.9,2.0
2015-04-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,10.6,0.0,4.2,04:30,17.0,16:00,,,,,10.2,1025.7,9.0,1023.0,17.0
2015-04-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.2,0.0,9.0,00:10,21.5,17:00,,,,,10.9,1023.9,7.0,1019.1,17.0
2015-04-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.5,0.5,12.3,03:15,18.7,10:50,,,,,5.9,1022.6,8.0,1020.4,0.0
2015-04-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.1,0.7,12.1,-2,18.1,12:00,,,,,5.4,1024.7,22.0,1019.4,2.0
2015-04-11,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.0,0.0,10.8,23:59,17.1,10:00,,,,,8.4,1028.0,21.0,1024.0,1.0
2015-04-12,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.0,0.0,8.7,05:15,23.3,15:30,,,,,10.7,1027.7,0.0,1022.9,18.0
2015-04-13,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.1,0.0,10.5,04:50,25.7,14:50,,,,,10.7,1026.9,10.0,1023.6,-2.0
2015-04-14,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.8,0.0,10.8,05:50,28.7,15:30,,,,,8.2,1024.2,0.0,1014.4,24.0
2015-04-15,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.1,2.9,12.8,23:59,23.4,09:10,,,,,0.0,1015.0,-2.0,1012.6,8.0
2015-04-16,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.8,7.3,11.4,03:00,18.2,14:10,,,,,4.5,1017.7,23.0,1012.4,5.0
2015-04-17,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,4.9,12.3,06:45,17.0,14:10,,,,,3.5,1020.1,-2.0,1015.5,24.0
2015-04-18,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.0,0.1,11.4,23:59,16.5,09:20,,,,,6.5,1016.7,23.0,1012.9,9.0
2015-04-19,1109,SANTANDER AEROPUERTO,CANTABRIA,3,12.2,0.0,8.4,03:40,16.1,15:00,,,,,6.3,1020.6,24.0,1015.5,1.0
2015-04-20,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.1,0.0,9.4,06:00,16.8,15:00,,,,,11.5,1023.3,-2.0,1020.3,1.0
2015-04-21,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.4,0.0,9.2,05:45,23.5,-2,,,,,8.0,1022.9,0.0,1017.4,23.0
2015-04-22,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.4,1.0,12.4,03:30,22.5,10:00,,,,,3.8,1022.3,-2.0,1015.1,7.0
2015-04-23,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.4,0.0,11.2,23:59,17.5,17:30,,,,,9.3,1021.8,0.0,1016.9,24.0
2015-04-24,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.8,0.0,10.6,02:15,19.1,12:15,,,,,1.5,1016.9,0.0,1012.3,17.0
2015-04-25,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.4,0.0,11.8,05:15,25.0,13:15,,,,,9.9,1013.0,0.0,1007.8,20.0
2015-04-26,1109,SANTANDER AEROPUERTO,CANTABRIA,3,15.0,8.3,12.6,23:00,17.4,10:30,,,,,0.0,1009.6,23.0,1005.0,8.0
2015-04-27,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.3,6.4,12.4,23:59,16.2,11:00,,,,,0.8,1021.9,-2.0,1009.4,0.0
2015-04-28,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.6,0.3,10.5,05:10,16.7,15:15,,,,,9.7,1023.9,9.0,1018.8,24.0
2015-04-29,1109,SANTANDER AEROPUERTO,CANTABRIA,3,13.4,0.0,10.8,00:00,16.1,12:30,,,,,1.1,1022.0,-2.0,1018.6,1.0
2015-04-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.8,0.0,10.1,04:30,23.6,16:40,,,,,4.8,1020.9,0.0,1011.9,24.0
2015-05-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.5,0.0,16.0,23:59,23.0,13:10,,,,,1.0,1016.3,23.0,1010.0,-2.0
2015-05-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.8,0.0,15.6,02:30,24.0,-2,,,,,0.3,1015.0,0.0,1005.3,24.0
2015-05-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.4,0.0,15.9,22:00,24.9,00:40,,,,,3.0,1010.8,20.0,1004.6,5.0
2015-05-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,20.6,2.5,15.2,-2,26.0,17:00,,,,,4.1,1008.4,0.0,994.6,18.0
2015-05-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,0.0,12.5,04:15,16.7,10:15,,,,,0.9,1017.9,-2.0,1000.6,0.0
2015-05-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,14.6,0.0,11.5,05:40,17.7,12:20,,,,,8.1,1022.2,-2.0,1017.6,1.0
2015-05-07,1109,SANTANDER AEROPUERTO,CANTABRIA,3,17.6,0.0,10.7,04:10,24.6,16:20,,,,,10.5,1020.5,0.0,1009.0,17.0
2015-05-08,1109,SANTANDER AEROPUERTO,CANTABRIA,3,19.0,0.0,15.5,00:50,22.5,10:45,,,,,10.1,1025.2,23.0,1010.5,0.0
2015-05-09,1109,SANTANDER AEROPUERTO,CANTABRIA,3,16.4,0.0,14.2,23:59,18.5,13:30,,,,,0.1,1028.1,-2.0,1024.3,1.0
2015-05-10,1109,SANTANDER AEROPUERTO,CANTABRIA,3,18.2,0.0,11.8,05:15,24.6,13:30,,,,,10.8,1024.6,0.0,1018.6,-2.0
